VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio
3960,DIAGEO NORTH AMERICA INC,4260,Capt Morgan Original Barrel,16.66,21.99,1750.0,79078.0,1317439.4799999997,79042.0,1635666.580000001,121065.2499999994,145234.95000000007,257032.07000000007,318227.10000000126,19.455499298640746,0.9995447532815701,1.2415496915273871
480,BACARDI USA INC,3348,Bombay Sapphire Gin,22.38,29.99,1750.0,57349.0,1283470.6199999973,56888.0,1766391.1199999994,460087.9499999932,104524.54000000136,89286.26999999999,482920.5000000021,27.339386760504226,0.9919614988927444,1.3762614371336392
480,BACARDI USA INC,3857,Grey Goose Vodka,38.27,49.99,1750.0,33388.0,1277758.7599999986,32945.0,1699669.5499999989,589137.7899999998,60533.43000000074,89286.26999999999,421910.79000000027,24.823106938639956,0.9867317599137415,1.330195967507983
8664,"STOLI GROUP,(USA) LLC",8112,Stolichnaya,19.52,24.99,1750.0,61936.0,1208990.719999998,61323.0,1528730.2700000042,392353.53999999666,112669.45000000171,18544.489999999998,319739.5500000061,20.9153672347971,0.9901026866442779,1.2644681590277274
480,BACARDI USA INC,126,Grey Goose Vodka,20.14,32.99,1000.0,59878.0,1205942.9199999983,58013.0,1736610.8699999982,294049.49000000383,60913.65000000026,89286.26999999999,530667.95,30.557677552715106,0.9688533351147333,1.4400440030776918
12546,JIM BEAM BRANDS COMPANY,3512,Pinnacle Vodka,11.76,16.99,1750.0,101480.0,1193404.7999999986,98938.0,1624366.6200000094,306439.94000000576,181782.12999999907,123880.96999999999,430961.8200000108,26.531068460395247,0.9749507292077256,1.361119563118911
12546,JIM BEAM BRANDS COMPANY,2120,Canadian Club,12.21,16.99,1750.0,97473.0,1190145.33,94960.0,1554498.4000000097,307670.200000005,174471.9299999996,123880.96999999999,364353.0700000096,23.43862624754116,0.9742185015337581,1.30614166254806
7245,PROXIMO SPIRITS INC.,8159,Jose Cuervo Especial,19.69,25.99,1750.0,59088.0,1163442.7200000032,58610.0,1549701.9000000022,431497.8099999937,107685.03000000177,38994.78000000001,386259.179999999,24.924740687224972,0.9919103709721094,1.3319967312185321
480,BACARDI USA INC,4243,Bacardi Superior Rum,14.49,19.99,1750.0,76389.0,1106876.6100000015,77041.0,1657809.5900000092,342678.85000000085,141551.6100000013,89286.26999999999,550932.9800000077,33.232584931542384,1.0085352603123487,1.4977365814966557
8112,MOET HENNESSY USA INC,6654,Veuve Clicquot Brut Yellow,27.2,39.99,750.0,40380.0,1098335.9999999995,38506.0,1584665.4100000048,349562.0599999985,4316.360000000037,48347.26,486329.4100000053,30.68972206568223,0.9535908865775137,1.4427874621245278
3960,DIAGEO NORTH AMERICA INC,8512,Baileys Irish Cream,14.72,19.99,750.0,72952.0,1073853.4399999995,73122.0,1456174.7800000107,340626.1300000011,57570.689999999435,257032.07000000007,382321.34000001126,26.255182087414564,1.0023302993749315,1.356027485463949
7245,PROXIMO SPIRITS INC.,3802,Three Olives Vodka,13.43,18.99,1750.0,77066.0,1034996.3799999973,74722.0,1408627.7800000028,331726.63000000233,137288.58000000136,38994.78000000001,373631.4000000055,26.524494639741146,0.9695845119767472,1.3609977843594065
11567,CAMPARI AMERICA,3826,Skyy Vodka,15.74,19.99,1750.0,65382.0,1029112.6800000023,64388.0,1327401.1200000078,352821.78,118298.37000000208,20964.809999999998,298288.44000000553,22.471612800809133,0.9847970389403812,1.2898501260328508
8112,MOET HENNESSY USA INC,42188,Moet & Chandon Nectar Imp Rs,34.01,52.99,750.0,29829.0,1014484.2899999993,29498.0,1533634.5200000005,132343.66999999966,3314.2300000000137,48347.26,519150.23000000115,33.85097448119524,0.9889034161386571,1.5117380674273442
17035,PERNOD RICARD USA,3423,Beefeater,21.25,26.99,1750.0,46163.0,980963.75,44762.0,1177834.380000006,367508.0099999991,82244.16000000128,123780.21999999997,196870.63000000594,16.71462756928567,0.9696510192145225,1.2006910347094946
8004,SAZERAC CO INC,5138,Fireball Cinnamon Whisky,11.1,13.99,750.0,87954.0,976289.4000000007,84289.0,1174428.3600000092,257643.31000001176,66360.94999999912,50293.62000000002,198138.96000000846,16.87109803785792,0.9583304909384451,1.2029510511944597
17035,PERNOD RICARD USA,5734,Malibu Rum,15.82,21.99,1750.0,61639.0,975128.9800000006,60102.0,1293182.980000004,315290.1800000036,110429.45000000154,123780.21999999997,318054.0000000034,24.594663316710403,0.9750644883920895,1.326166083178046
480,BACARDI USA INC,4227,Bacardi Superior Rum Trav,14.17,17.99,1750.0,68294.0,967725.9799999997,75147.0,1323223.5300000026,177578.6500000028,138074.0900000007,89286.26999999999,355497.55000000284,26.8660239135864,1.100345564764108,1.3673535250133544
4425,MARTIGNETTI COMPANIES,3505,Tito's Handmade Vodka,13.76,18.99,750.0,69299.0,953554.2399999999,70603.0,1355204.9700000074,331321.5900000024,55584.90999999934,144929.24,401650.73000000755,29.637637028441933,1.0188170103464695,1.4212143506383104
1128,BROWN-FORMAN CORP,1232,Jack Daniels No 7 Black,15.93,22.99,750.0,52932.0,843206.7600000021,53206.0,1255188.9400000088,394500.85999999667,41888.05999999975,68601.68000000001,411982.1800000067,32.82232394431422,1.0051764528073754,1.488589749920892
12546,JIM BEAM BRANDS COMPANY,1385,Makers Mark,20.45,26.99,750.0,41048.0,839431.5999999992,37615.0,1034144.8500000098,396827.6499999962,29615.600000000075,123880.96999999999,194713.2500000106,18.828431046193263,0.9163662054180471,1.2319584466441469
8004,SAZERAC CO INC,5103,Fireball Cinnamon Whisky,17.14,23.99,1750.0,44198.0,757553.7199999958,43533.0,1093841.6700000106,364814.63999999897,79984.58000000136,50293.62000000002,336287.95000001485,30.743750144388958,0.984954070319924,1.4439130072518378
17035,PERNOD RICARD USA,8000,The Glenlivet 12 Yr Single,53.96,67.99,1750.0,13759.0,742435.6399999993,13210.0,910688.9000000069,453044.2799999972,24275.31000000017,123780.21999999997,168253.26000000758,18.475382756944363,0.960098844392761,1.2266233609151733
3960,DIAGEO NORTH AMERICA INC,2432,Crown Royal,17.59,22.99,750.0,41893.0,736897.8700000006,41506.0,967005.9400000111,361149.78999999946,32678.120000000174,257032.07000000007,230108.07000001054,23.7959313879714,0.990762179839114,1.3122658910657596
17035,PERNOD RICARD USA,5365,Kahlua,14.84,18.99,750.0,48583.0,720971.720000001,48615.0,932815.8500000101,323296.76000000315,38272.73000000006,123780.21999999997,211844.13000000909,22.710176933636664,1.0006586666117778,1.2938314002108278
3960,DIAGEO NORTH AMERICA INC,3876,Smirnoff 80 Proof,13.95,19.99,1750.0,50962.0,710919.8999999994,64266.0,1210481.3400000047,298050.96000000543,118078.45000000176,257032.07000000007,499561.4400000053,41.26965228559437,1.2610572583493584,1.7026972236956732
1392,CONSTELLATION BRANDS INC,3913,Svedka Vodka,14.28,17.99,1750.0,48481.0,692308.6799999987,47805.0,875307.9500000069,271014.4300000084,87832.83000000137,79528.99,182999.27000000828,20.906844271208417,0.9860563932262123,1.2643319017753882
8004,SAZERAC CO INC,3522,Platinum 7X Distilled Vodka,9.62,12.99,1750.0,71899.0,691668.380000001,70351.0,914148.4900000066,232302.7800000106,129253.37000000203,50293.62000000002,222480.11000000557,24.33741481102309,0.9784697979109584,1.3216571935817063
1392,CONSTELLATION BRANDS INC,2114,Black Velvet Canadian Whisky,9.41,12.99,1750.0,73227.0,689066.0700000017,72043.0,948838.5700000086,229797.43000001053,132364.7100000016,79528.99,259772.50000000687,27.377944806776195,0.9838311005503435,1.376992151130016
4425,MARTIGNETTI COMPANIES,11219,Josh Cellars Cab Svgn Sonoma,8.44,12.99,750.0,80030.0,675453.1999999988,78392.0,1095045.0400000033,199092.2700000071,8799.820000000069,144929.24,419591.8400000045,38.31731341388508,0.9795326752467824,1.6212004621489768
9552,M S WALKER INC,3893,Zhenka 80 Proof,7.93,9.99,1750.0,81447.0,645874.710000001,81723.0,816412.7700000061,171058.77000000392,150149.6300000004,55551.819999999985,170538.06000000506,20.888705599252667,1.0033887067663634,1.26404201520757
1128,BROWN-FORMAN CORP,811,Jack Daniels No 7 Black,19.84,29.99,1000.0,32554.0,645871.360000001,32064.0,937915.3600000052,253234.70000000545,33667.20000000015,68601.68000000001,292044.0000000042,31.137564481298458,0.9849480862566812,1.452170537489081
3960,DIAGEO NORTH AMERICA INC,2443,Seagrams VO,13.48,16.99,1750.0,47654.0,642375.9199999996,47446.0,902489.5400000094,273169.2600000078,87173.5700000014,257032.07000000007,260113.62000000977,28.821787784931786,0.9956352037604398,1.404924300400317
660,SAZERAC NORTH AMERICA INC.,2127,Canadian Ltd,7.19,10.49,1750.0,86887.0,624717.5299999996,86195.0,899110.5500000073,183132.5600000056,158367.20999999976,17932.329999999994,274393.0200000077,30.518273865211064,0.9920356324881743,1.4392273416755377
1392,CONSTELLATION BRANDS INC,6682,R M Woodbridge Chard Cal,6.03,8.99,1500.0,101547.0,612328.4099999988,101339.0,1016328.6100000052,161300.3500000026,22776.049999999763,79528.99,404000.2000000065,39.75094236499004,0.9979516873959842,1.6597769977715182
3960,DIAGEO NORTH AMERICA INC,3798,Ciroc Apple Vodka,19.83,28.99,750.0,30830.0,611358.9000000003,29647.0,748067.5300000047,157601.68000000072,23348.14999999997,257032.07000000007,136708.63000000443,18.274904940734906,0.9616282841388258,1.2236143613841304
3960,DIAGEO NORTH AMERICA INC,4262,Capt Morgan Spiced Rum,11.19,13.99,750.0,54552.0,610436.879999998,55710.0,862422.9000000064,241540.93000000974,43861.639999999854,257032.07000000007,251986.0200000084,29.218382304088458,1.0212274527056753,1.412796192785746
1128,BROWN-FORMAN CORP,2015,Jack Daniels Tennessee Honey,18.1,22.99,750.0,33715.0,610241.4999999992,32969.0,771010.3100000074,303753.1500000046,25959.910000000036,68601.68000000001,160768.8100000082,20.85170689870628,0.9778733501408868,1.2634511254970506
12546,JIM BEAM BRANDS COMPANY,1737,Makers Mark,34.3,51.99,1750.0,17537.0,601519.100000001,16089.0,823521.1100000069,432234.7799999969,29564.92000000034,123880.96999999999,222002.01000000583,26.957658681026885,0.9174317158008781,1.3690689289833116
4425,MARTIGNETTI COMPANIES,38370,Oyster Bay Svgn Bl Marlboro,6.59,9.95,750.0,91140.0,600612.6000000004,90267.0,890334.4099999992,124833.98000000177,10138.879999999948,144929.24,289721.8099999988,32.54078543364386,0.9904213298222515,1.4823771762363935
6785,PALM BAY INTERNATIONAL INC,6937,Cavit Pinot Grigio,6.75,9.99,1500.0,88752.0,599076.0,87974.0,945345.0200000044,164272.29000000283,19771.269999999935,13605.409999999998,346269.02000000444,36.6288511256983,0.9912340003605552,1.5780051612817145
8112,MOET HENNESSY USA INC,4689,Hennessy Privilege VSOP,33.33,45.99,750.0,17838.0,594540.5400000003,18005.0,858571.9500000016,177136.37000000104,14178.84999999996,48347.26,264031.4100000013,30.752391805951827,1.009362036102702,1.4440931984217615
4425,MARTIGNETTI COMPANIES,3040,Tito's Handmade Vodka,16.54,23.99,1000.0,35922.0,594149.8800000004,34901.0,842326.9900000052,253126.18000000654,36646.050000000185,144929.24,248177.11000000488,29.46327411401163,0.9715773063860587,1.4177011867779974
17035,PERNOD RICARD USA,3625,Absolut 80 Proof,12.59,16.99,750.0,45969.0,578749.7100000012,44406.0,785296.9400000089,270297.42000000895,34961.13000000009,123780.21999999997,206547.23000000766,26.301799928063556,0.9659988252953077,1.3568852414630277
8112,MOET HENNESSY USA INC,7865,Moet & Chandon Imperial,23.97,34.99,750.0,24088.0,577389.3600000008,23290.0,834892.1000000027,249582.1600000046,2606.5300000000216,48347.26,257502.74000000185,30.84263703058168,0.9668714712720027,1.4459776328403444
12546,JIM BEAM BRANDS COMPANY,1346,Knob Creek Bourbon,22.55,29.99,750.0,25540.0,575927.0000000009,22144.0,684455.5600000045,350154.71000000014,17438.06999999981,123880.96999999999,108528.56000000355,15.856187945935138,0.8670321064996085,1.188441521234468
7239,REMY COINTREAU USA INC,5242,Cointreau Liqueur,22.05,29.99,750.0,25361.0,559210.0500000003,24770.0,763368.3000000083,351898.2700000001,19504.749999999898,16978.669999999995,204158.25000000803,26.7443971671349,0.9766965025038444,1.3650832992003772
7239,REMY COINTREAU USA INC,4722,Remy Martin VSOP Cognac,27.77,34.99,750.0,19910.0,552900.7000000002,18637.0,665392.6300000023,204514.67000000263,14677.689999999924,16978.669999999995,112491.93000000215,16.90609798308132,0.9360622802611753,1.203457745667535
4425,MARTIGNETTI COMPANIES,6967,Santa Margherita Pnt Grigio,11.89,19.99,750.0,46257.0,549995.7299999994,46511.0,923055.2500000017,185950.7400000032,5216.400000000047,144929.24,373059.52000000235,40.41573026100026,1.0054910608124177,1.6782953024017164
8664,"STOLI GROUP,(USA) LLC",3630,Stolichnaya Razberi,19.83,24.99,1750.0,27479.0,544908.5700000012,27622.0,700960.7800000067,298569.6100000044,50751.81000000084,18544.489999999998,156052.21000000543,22.262616461937277,1.0052039739437388,1.2863823742027127
1128,BROWN-FORMAN CORP,2760,Jack Daniels Tennessee Honey,28.02,38.99,1750.0,19219.0,538516.3800000005,18250.0,701171.5000000051,345701.20000000036,33536.43000000041,68601.68000000001,162655.12000000465,23.197622835497945,0.9495811436599199,1.3020430316344407
3960,DIAGEO NORTH AMERICA INC,8178,Bulleit Bourbon,18.51,25.99,750.0,28421.0,526072.7100000002,27204.0,724379.9600000046,301943.5600000037,21421.63999999991,257032.07000000007,198307.25000000442,27.376136965468117,0.9571795503325006,1.3769578733707823
3089,SIDNEY FRANK IMPORTING CO,5445,Jagermeister Liqueur,11.76,15.99,750.0,44330.0,521320.8000000002,41133.0,661672.670000006,253884.3400000102,32383.34000000017,8549.550000000001,140351.87000000576,21.21167706685006,0.9278817956237311,1.269223614327312
3252,E & J GALLO WINERY,14006,Apothic Winemakers Red Blend,5.44,9.99,750.0,94779.0,515597.7599999993,91600.0,812899.3800000035,143899.93000000037,10283.260000000077,61966.909999999996,297301.6200000042,36.572991358414235,0.9664588147163401,1.5766154220685609
3664,WILLIAM GRANT & SONS INC,3238,Hendrick's Gin,22.83,29.99,750.0,22352.0,510296.16000000044,20847.0,632474.530000004,294114.6400000039,16416.79999999985,30234.42000000001,122178.37000000355,19.317516232630393,0.9326682176091625,1.2394263950565558
12546,JIM BEAM BRANDS COMPANY,3980,Hornitos Reposado Tequila,31.99,39.99,1750.0,15805.0,505601.9500000005,15381.0,565522.1900000012,323365.62000000174,28264.51000000038,123880.96999999999,59920.24000000075,10.595559477515925,0.9731730465042708,1.1185126758312556
7245,PROXIMO SPIRITS INC.,3776,Jose Cuervo Especial Silver,18.56,25.99,1750.0,26795.0,497315.20000000135,25596.0,684036.0400000064,295186.9100000046,47031.430000000735,38994.78000000001,186720.8400000051,27.296930144207508,0.9552528456801642,1.375457737869272
3960,DIAGEO NORTH AMERICA INC,3746,Gordons Vodka 80 Proof,8.52,12.99,1750.0,58309.0,496792.68000000063,57845.0,724360.5500000062,188936.74000000535,106278.68000000164,257032.07000000007,227567.87000000558,31.41638097215587,0.9920423948275566,1.4580741205768275
17035,PERNOD RICARD USA,3728,Absolut Citron,18.93,24.99,1750.0,25959.0,491403.87000000296,26222.0,658689.7800000056,288436.23000000505,48180.15000000082,123780.21999999997,167285.91000000265,25.39676720048719,1.0101313609923341,1.340424486278469
3924,HEAVEN HILL DISTILLERIES,3243,Burnetts Vodka,8.26,10.49,1750.0,57575.0,475569.4999999998,57067.0,648535.3300000051,182200.23000000455,104847.72000000188,14069.869999999995,172965.83000000525,26.670224735482627,0.9911767260095528,1.3637025292833231
3089,SIDNEY FRANK IMPORTING CO,5440,Jagermeister Liqueur,25.92,34.99,1750.0,18298.0,474284.15999999957,18082.0,621256.1800000034,318571.820000002,33226.63000000045,8549.550000000001,146972.02000000386,23.657232673323755,0.9881954311946661,1.309881780576446
480,BACARDI USA INC,4245,Bacardi Superior Rum,7.93,11.99,750.0,58816.0,466410.8800000013,58320.0,643474.8000000028,167950.5700000034,45919.419999999736,89286.26999999999,177063.92000000156,27.516838266238363,0.9915669205658324,1.3796307667608463
9165,ULTRA BEVERAGE COMPANY LLP,36378,MezzaCorona Pnt Grigio,6.83,9.97,1500.0,68084.0,465013.72000000114,67195.0,695816.4100000019,155747.37000000064,15097.470000000149,68054.70000000003,230802.69000000076,33.170055589807106,0.9869426003172551,1.4963352264100942
3664,WILLIAM GRANT & SONS INC,4198,Sailor Jerry Spiced Navy Rum,17.51,24.99,1750.0,25998.0,455224.9799999999,23008.0,575754.9200000021,288223.98000000545,42276.160000000695,30234.42000000001,120529.94000000221,20.934244035639637,0.8849911531656282,1.264770048427488
10000,MAJESTIC FINE WINES,24325,La Crema Chard Sonoma Cst,10.88,15.99,750.0,41274.0,449061.12,39387.0,658288.1300000027,155090.7300000009,4415.600000000041,17587.59,209227.0100000027,31.78350033442071,0.9542811455153365,1.4659210087036765
17035,PERNOD RICARD USA,5735,Malibu Rum,9.29,11.99,750.0,48121.0,447044.09000000084,46557.0,598769.4300000032,181685.1900000043,36656.76999999992,123780.21999999997,151725.34000000235,25.339526769093997,0.9674985972860082,1.3393968143052781
8112,MOET HENNESSY USA INC,5342,Grand Marnier,19.85,28.99,750.0,22234.0,441344.89999999944,22623.0,687309.7700000046,335050.7800000008,17815.449999999822,48347.26,245964.87000000512,35.78661045368284,1.0174957272645497,1.5573076068172658
2555,DISARONNO INTERNATIONAL LLC,5311,Amaretto DiSaronno,23.7,31.99,1750.0,18409.0,436293.29999999946,18376.0,667168.2400000027,306347.94000000256,33767.500000000364,5861.030000000001,230874.9400000032,34.6052054276448,0.9982073985550546,1.5291737003525003
1392,CONSTELLATION BRANDS INC,19748,Clos du Bois Chard,9.2,13.99,1500.0,47153.0,433807.5999999995,46069.0,701955.5900000044,166739.16000000213,10347.030000000097,79528.99,268147.9900000049,38.20013599435873,0.977011006722796,1.6181265381242864
8112,MOET HENNESSY USA INC,3668,Belvedere Polish Vodka,34.12,42.99,1750.0,12713.0,433767.56000000046,12218.0,536414.82,282790.95000000315,22452.6400000001,48347.26,102647.25999999949,19.135798671632433,0.9610634783292693,1.2366411632995316
2561,EDRINGTON AMERICAS,2520,The Macallan 12 Yr Old,42.21,62.99,750.0,10227.0,431681.6699999996,9713.0,572039.8700000007,344176.98000000004,7651.829999999988,9654.500000000002,140358.20000000112,24.536436594882964,0.949740881979075,1.325142830363868
3960,DIAGEO NORTH AMERICA INC,8202,Sambuca Romana,13.33,17.99,750.0,32375.0,431558.74999999953,31816.0,606781.8400000025,219853.86000000636,25052.70000000003,257032.07000000007,175223.090000003,28.877444651277344,0.9827335907335907,1.4060237221467602
3960,DIAGEO NORTH AMERICA INC,3276,Gordons London Dry,9.62,14.99,1750.0,44631.0,429350.2200000008,44434.0,643753.660000005,185732.19000000425,81641.21000000113,257032.07000000007,214403.44000000425,33.30519938325517,0.9955860276489436,1.4993672531482665
3960,DIAGEO NORTH AMERICA INC,497,Capt Morgan Spiced Rum,14.7,19.99,1000.0,29200.0,429240.0000000003,29238.0,584467.6200000013,145247.33999999988,30699.9000000001,257032.07000000007,155227.62000000098,26.558805772679182,1.0013013698630138,1.3616336315348077
3960,DIAGEO NORTH AMERICA INC,1883,Seagrams 7 Crown,13.23,17.99,1750.0,32253.0,426707.1899999994,32430.0,583415.7000000029,227105.76000000717,59584.78000000101,257032.07000000007,156708.51000000344,26.86052329411133,1.0054878615942704,1.3672506901043866
3960,DIAGEO NORTH AMERICA INC,2767,Johnnie Walker Blue Label,139.7,189.99,750.0,2963.0,413931.09999999974,2761.0,548648.3899999999,399868.0199999995,2176.6099999999974,257032.07000000007,134717.29000000015,24.554394482047087,0.9318258521768478,1.3254582465535936
17035,PERNOD RICARD USA,482,Absolut 80 Proof,14.28,21.99,1000.0,28888.0,412520.64000000095,27866.0,599601.3400000016,198436.0600000039,29259.300000000127,123780.21999999997,187080.70000000065,31.200847549807037,0.9646219883688729,1.4535062778919383
3960,DIAGEO NORTH AMERICA INC,8778,Bulleit Bourbon,37.29,49.99,1750.0,10966.0,408922.14000000036,10796.0,525233.0399999997,304106.5700000019,19841.330000000024,257032.07000000007,116310.89999999932,22.144627459079764,0.9844975378442459,1.2844328751678724
1128,BROWN-FORMAN CORP,1220,Woodford Reserve Bourbon,21.89,29.99,750.0,18645.0,408139.049999998,18408.0,589481.9200000009,293510.1500000036,14496.359999999866,68601.68000000001,181342.87000000285,30.76309278493267,0.987288817377313,1.4443163916807367
3960,DIAGEO NORTH AMERICA INC,2418,Crown Royal Regal Apple,16.53,22.99,750.0,24558.0,405943.74000000086,24284.0,570271.1600000014,263621.2300000071,19122.699999999866,257032.07000000007,164327.42000000057,28.81566376248102,0.9888427396367783,1.404803434091631
1392,CONSTELLATION BRANDS INC,8504,R M Woodbridge Cab Svgn Cal,5.84,8.99,1500.0,69263.0,404495.91999999975,68667.0,686725.3300000035,148661.02000000063,15427.260000000133,79528.99,282229.4100000037,41.09785931443686,0.9913951171621211,1.6977311662377308
660,SAZERAC NORTH AMERICA INC.,3684,Fleischmanns Royal Vodka,7.68,9.99,1750.0,52351.0,402055.68000000325,51954.0,527560.9600000024,156288.16000000158,95452.87000000173,17932.329999999994,125505.27999999915,23.789720907323883,0.9924165727493267,1.3121589527102269
3252,E & J GALLO WINERY,14622,La Marca Prosecco,8.66,12.99,750.0,46387.0,401711.4199999992,45608.0,558344.6900000011,124562.15999999788,5114.60000000004,61966.909999999996,156633.27000000188,28.0531493905676,0.983206501821631,1.3899149045849932
8004,SAZERAC CO INC,3246,Bentley's Vodka,6.71,8.79,1750.0,59841.0,401533.1099999988,59245.0,520763.5500000093,136913.04000000685,108849.58000000194,50293.62000000002,119230.44000001048,22.895312085496066,0.9900402733911532,1.2969380034438776
17035,PERNOD RICARD USA,8339,The Glenlivet 12 Yr Single,30.21,42.99,750.0,13250.0,400282.4999999999,12463.0,544906.3700000002,335249.3800000007,9818.55999999994,123780.21999999997,144623.87000000034,26.54104961188108,0.9406037735849057,1.3613045036942668
2555,DISARONNO INTERNATIONAL LLC,5312,Amaretto DiSaronno,14.7,21.99,750.0,27186.0,399634.2000000001,26178.0,571763.2200000009,228705.9500000063,20614.869999999893,5861.030000000001,172129.02000000078,30.104947988784676,0.9629220922533657,1.4307164401845505
3960,DIAGEO NORTH AMERICA INC,1869,Oban 14-Yr Single Malt,40.14,54.99,750.0,9892.0,397064.88000000024,9219.0,549291.8100000002,302801.3300000017,7262.519999999993,257032.07000000007,152226.92999999993,27.713307795359242,0.9319652244237768,1.3833804943917474
8112,MOET HENNESSY USA INC,8622,Dom Perignon,87.09,145.99,750.0,4544.0,395736.96,4127.0,589317.7300000006,312139.21000000054,459.1499999999993,48347.26,193580.77000000054,32.848285423213106,0.9082306338028169,1.4891652525960692
3960,DIAGEO NORTH AMERICA INC,1868,Lagavulin Single Malt 16-Yr,49.62,66.99,750.0,7821.0,388078.02000000014,7644.0,550740.5600000003,334191.73000000056,6022.610000000001,257032.07000000007,162662.54000000015,29.535238879083114,0.9773686229382432,1.4191490669840052
480,BACARDI USA INC,508,Bacardi Superior Rum,9.77,12.99,1000.0,38957.0,380609.8900000002,38335.0,522309.15000000136,123060.87999999836,40251.7500000003,89286.26999999999,141699.26000000117,27.129384962909576,0.984033678157969,1.372295265370012
3924,HEAVEN HILL DISTILLERIES,1180,Evan Williams Black Label B,13.07,16.99,1750.0,29070.0,379944.8999999979,28291.0,543425.0900000023,233334.65000000707,51982.14000000086,14069.869999999995,163480.19000000437,30.083298141424365,0.973202614379085,1.4302734159611177
8112,MOET HENNESSY USA INC,4673,Hennessy VS Cognac,46.66,69.99,1750.0,8132.0,379439.1199999997,8118.0,549271.8200000001,225142.98000000181,14917.299999999952,48347.26,169832.70000000036,30.919609165458432,0.9982784062961141,1.447588798962006
1128,BROWN-FORMAN CORP,2143,Canadian Mist,10.07,12.99,1750.0,37653.0,379165.7099999968,37763.0,518089.37000000145,180374.16000000408,69382.94000000112,68601.68000000001,138923.66000000463,26.814613084998108,1.0029214139643587,1.3663929947673954
4425,MARTIGNETTI COMPANIES,11214,Caymus Cab Svgn Napa Vly,50.33,74.99,750.0,7505.0,377726.6500000002,7612.0,534970.9200000007,222174.11000000176,849.17,144929.24,157244.27000000054,29.393049999801917,1.014257161892072,1.4162911724655924
17035,PERNOD RICARD USA,2646,Chivas Regal,43.3,58.99,1750.0,8702.0,376796.6000000002,8233.0,462119.66999999963,267131.5300000028,15131.219999999932,123780.21999999997,85323.06999999942,18.463414465781018,0.9461043438290049,1.2264433118557847
7245,PROXIMO SPIRITS INC.,8691,Jose Cuervo Especial,11.9,14.99,750.0,31495.0,374790.50000000023,31383.0,494108.17000000057,216863.36000000694,24709.810000000063,38994.78000000001,119317.67000000033,24.148086845032374,0.9964438799809494,1.318358309508913
3960,DIAGEO NORTH AMERICA INC,4330,Capt Morgan Spiced Rum 100,20.79,25.99,1750.0,17755.0,369126.45000000036,17633.0,482985.6699999997,267976.3300000056,32401.760000000482,257032.07000000007,113859.21999999933,23.574036886021773,0.9931286961419319,1.3084558692556418
1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,18.37,24.99,1750.0,20089.0,369034.9300000004,20179.0,522535.20999999996,230329.08000000514,37080.62000000049,8497.589999999998,153500.27999999956,29.376064437839428,1.0044800637164617,1.4159505443021325
1392,CONSTELLATION BRANDS INC,6479,Clos du Bois Chard,5.95,8.99,750.0,61869.0,368120.5500000002,61253.0,567452.4700000018,110538.3499999978,6872.19000000008,79528.99,199331.9200000016,35.12750944585738,0.9900434789636167,1.541485445460737
4425,MARTIGNETTI COMPANIES,3485,Luksusowa Potato Vodka,15.03,19.99,1750.0,24202.0,363756.0600000009,23843.0,485688.5700000007,237850.8400000075,43809.65000000074,144929.24,121932.50999999978,25.105081225197374,0.9851665151640361,1.335204065053925
17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,24.02,31.99,1000.0,15142.0,363710.84000000026,14506.0,468587.9400000009,124940.35999999943,15231.29999999997,123780.21999999997,104877.10000000062,22.38151925122111,0.9579976225069343,1.2883529674287424
12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,28.45,37.99,750.0,12761.0,363050.4499999996,12902.0,494732.9800000001,272052.0800000042,10162.799999999941,123880.96999999999,131682.5300000005,26.616889377376957,1.0110492908079305,1.3627113807461213
3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,39.99,53.99,750.0,9013.0,360429.8699999999,7922.0,456461.78,290627.8500000022,6241.490000000005,30234.42000000001,96031.91000000015,21.03832439158436,0.8789526239875735,1.26643715738654
17035,PERNOD RICARD USA,2932,Jameson Black Barrel,24.61,31.99,750.0,14642.0,360339.6199999996,13785.0,444452.1500000004,262340.49000000523,10859.049999999914,123780.21999999997,84112.53000000078,18.92499113796631,0.9414697445704139,1.2334257054497668
12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,12.02,15.99,1750.0,29914.0,359566.2800000005,29911.0,491568.89000000124,219621.59000000724,54956.10000000106,123880.96999999999,132002.61000000074,26.85332873689391,0.9998997125091931,1.367116210118481
3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,18.93,25.99,750.0,18900.0,357777.0000000005,17620.0,470254.80000000045,239842.66000000562,13877.40999999986,257032.07000000007,112477.79999999993,23.91847993896071,0.9322751322751323,1.314379627533351
1392,CONSTELLATION BRANDS INC,38546,Mark West Pnt Nr Sonoma,5.06,9.99,750.0,70531.0,356886.8600000007,70188.0,675519.6200000031,133090.84999999814,7876.00000000009,79528.99,318632.76000000245,47.16854263981274,0.9951368901617729,1.8928116882756676
